audiocaps_id,caption,file_path,youtube_id,start_seconds,caption_label,anchor_filepath,rel_anchor_youtube_id,rel_anchor_start_seconds,syn1,syn2,q_anchor
75258,"A person speaks, after which a car honks and a man talks, followed by a dog growling and a man speaking",/audiocaps/train/75258.mp3,fKgLRlCjaYA,0,"/m/0dgw9r,/m/0jbk",/audiocaps/test/106168.mp3,8OTd45_6cvY,30,/audioldm2/train/75258.wav,/tango/train/75258.wav,/q_anchor/train/75258.mp3
77406,Beeping occurs then a siren wails,/audiocaps/train/77406.mp3,gs24IXrUdnE,30,/t/dd00041,/audiocaps/train/21625.mp3,8CzaOuAoxYM,6,/audioldm2/train/77406.wav,/tango/train/77406.wav,/q_anchor/train/77406.mp3
95749,Wind blowing in a microphone as a vehicle engine becomes louder followed by distant honking and pressurized air releasing three times,/audiocaps/train/95749.mp3,uZ_wnGl8yzQ,10,"/t/dd00041,/t/dd00123",/audiocaps/test/106117.mp3,ROootH-mtEI,130,/audioldm2/train/95749.wav,/tango/train/95749.wav,/q_anchor/train/95749.mp3
24792,A vehicle running followed by hissing and beeping with distant speech,/audiocaps/train/24792.mp3,9ocPeprK8L4,170,"/m/0dgw9r,/t/dd00041",/audiocaps/train/60167.mp3,VbWsO7I-HP8,30,/audioldm2/train/24792.wav,/tango/train/24792.wav,/q_anchor/train/24792.mp3
53777,Bells tolling followed by ticktocks,/audiocaps/train/53777.mp3,RFCND1YZnQg,30,/t/dd00041,/audiocaps/train/6928.mp3,1lYGmjMTmZw,10,/audioldm2/train/53777.wav,/tango/train/53777.wav,/q_anchor/train/53777.mp3
60289,Railroad rail clickety-clack and then two bursts of a train horn,/audiocaps/train/60289.mp3,Vh14-Taz6BQ,150,"/t/dd00041,/t/dd00098",/audiocaps/train/51366.mp3,PaGXts2E7Hs,30,/audioldm2/train/60289.wav,/tango/train/60289.wav,/q_anchor/train/60289.mp3
47777,Two squeaks followed by a baby crying and a woman speaks,/audiocaps/train/47777.mp3,NHkvI5RmP2Q,50,/m/0dgw9r,/audiocaps/test/104291.mp3,2ceUOv8A3FE,20,/audioldm2/train/47777.wav,/tango/train/47777.wav,/q_anchor/train/47777.mp3
78572,Engines hum and rev then finally accelerate with squeaking tires,/audiocaps/train/78572.mp3,hjHM3ERuYS8,60,/t/dd00041,/audiocaps/test/103501.mp3,S8k47ME-YT4,100,/audioldm2/train/78572.wav,/tango/train/78572.wav,/q_anchor/train/78572.mp3
16977,"A man speaking, followed by a man yelling and a loud bang",/audiocaps/train/16977.mp3,605NNFHgBVM,1,"/m/0dgw9r,/t/dd00041",/audiocaps/test/11680.mp3,3hzy-FL24no,17,/audioldm2/train/16977.wav,/tango/train/16977.wav,/q_anchor/train/16977.mp3
44863,"A train horn sounds loudly nearby, and then a train passes by",/audiocaps/train/44863.mp3,LNv3x0VT5lc,540,"/t/dd00041,/t/dd00098",/audiocaps/test/102763.mp3,x5AH2gW_8S4,30,/audioldm2/train/44863.wav,/tango/train/44863.wav,/q_anchor/train/44863.mp3
42908,An infant crying as a young girl speaks followed by plastic camera muffling,/audiocaps/train/42908.mp3,K68z6Nz3_ao,30,/m/0dgw9r,/audiocaps/train/13569.mp3,4X0WPQ8W7Mo,40,/audioldm2/train/42908.wav,/tango/train/42908.wav,/q_anchor/train/42908.mp3
73803,A vehicle running followed by tires screeching and roving,/audiocaps/train/73803.mp3,eF8bkjsjnW4,0,/t/dd00041,/audiocaps/test/105996.mp3,JsoBpL86R5U,10,/audioldm2/train/73803.wav,/tango/train/73803.wav,/q_anchor/train/73803.mp3
75374,A kid talks followed by a hiss then some laughs and a man talking,/audiocaps/train/75374.mp3,fPuNo2j2K_0,30,/m/0jbk,/audiocaps/train/24160.mp3,9TblnpvgZLI,440,/audioldm2/train/75374.wav,/tango/train/75374.wav,/q_anchor/train/75374.mp3
99974,A metal pot clanging followed by plastic clacking then a woman speaking while food and oil sizzles,/audiocaps/train/99974.mp3,xnfrldMCdT0,220,/t/dd00041,/audiocaps/train/53212.mp3,QqPV2aYYYF0,10,/audioldm2/train/99974.wav,/tango/train/99974.wav,/q_anchor/train/99974.mp3
51826,A woman speaks then a sewing machine runs shortly thereafter,/audiocaps/train/51826.mp3,Pu44gdC8Ffs,200,"/m/0dgw9r,/t/dd00041",/audiocaps/train/24578.mp3,9gbDoAbvDD8,80,/audioldm2/train/51826.wav,/tango/train/51826.wav,/q_anchor/train/51826.mp3
24418,Distant speech followed by loud hissing and speech,/audiocaps/train/24418.mp3,9bDAl6V3h-8,70,"/m/0dgw9r,/m/0jbk",/audiocaps/train/20143.mp3,7TytX0NEIRE,19,/audioldm2/train/24418.wav,/tango/train/24418.wav,/q_anchor/train/24418.mp3
73347,"A frog croaks several times, followed by a human making imitation frog noises several times",/audiocaps/train/73347.mp3,duywiEdH7kU,9,/m/0jbk,/audiocaps/test/107023.mp3,_9mgOkzm-xg,120,/audioldm2/train/73347.wav,/tango/train/73347.wav,/q_anchor/train/73347.mp3
1600,"Pig quickly lapping up liquid, then man speaks to pig",/audiocaps/train/1600.mp3,-bJFNELJ-hc,30,"/m/0dgw9r,/m/0jbk",/audiocaps/test/104042.mp3,4s2rRnu2PZo,30,/audioldm2/train/1600.wav,/tango/train/1600.wav,/q_anchor/train/1600.mp3
101168,"A wave crashes, followed by water dripping",/audiocaps/train/101168.mp3,yl382MFkgnI,220,/t/dd00041,/audiocaps/test/104206.mp3,BDpU2Qh77NE,30,/audioldm2/train/101168.wav,/tango/train/101168.wav,/q_anchor/train/101168.mp3
36507,A rattle sounds nearby while birds tweet far away and then a man speeches,/audiocaps/train/36507.mp3,G3LpVQ8QacA,240,"/m/0dgw9r,/m/0jbk",/audiocaps/test/104836.mp3,rPkCYq4Zjwk,0,/audioldm2/train/36507.wav,/tango/train/36507.wav,/q_anchor/train/36507.mp3
18039,A dog barks then growls then someone sighs and the dog growls again,/audiocaps/train/18039.mp3,6VJWBMh416c,30,/m/0jbk,/audiocaps/test/106193.mp3,1L_OyngNZMA,30,/audioldm2/train/18039.wav,/tango/train/18039.wav,/q_anchor/train/18039.mp3
11988,"Rustling with a camera, a person whistles followed by musical notes from an instrument",/audiocaps/train/11988.mp3,3pbN1SfMPdU,0,/m/0dgw9r,/audiocaps/train/12128.mp3,3snG-NopQEw,15,/audioldm2/train/11988.wav,/tango/train/11988.wav,/q_anchor/train/11988.mp3
50293,Constant whistling followed by a sudden loud burst of steam then hissing,/audiocaps/train/50293.mp3,Otz-zmxINZM,22,"/m/0jbk,/m/059j3w,/t/dd00041",/audiocaps/train/77891.mp3,hDtZs9sRMCs,160,/audioldm2/train/50293.wav,/tango/train/50293.wav,/q_anchor/train/50293.mp3
26958,A small kitten meowing followed by a larger more distant cat,/audiocaps/train/26958.mp3,AoG0OMBtaSI,30,/m/0jbk,/audiocaps/train/27731.mp3,BC_xhyrWjBY,1,/audioldm2/train/26958.wav,/tango/train/26958.wav,/q_anchor/train/26958.mp3
72153,"Waves move aside, and then a person talks as wind blows",/audiocaps/train/72153.mp3,d3MlGBevrWM,490,/m/059j3w,/audiocaps/test/106601.mp3,1wW0YJQ-Xa0,370,/audioldm2/train/72153.wav,/tango/train/72153.wav,/q_anchor/train/72153.mp3
40815,A woman speaks followed by a single whistle,/audiocaps/train/40815.mp3,IlPgx6LbP8M,50,/m/0dgw9r,/audiocaps/test/105403.mp3,EzWEO2WD_MM,70,/audioldm2/train/40815.wav,/tango/train/40815.wav,/q_anchor/train/40815.mp3
12908,A dog is growling then a woman exclaims,/audiocaps/train/12908.mp3,4EGuvBppOZY,30,"/m/0dgw9r,/m/0jbk",/audiocaps/test/17066.mp3,63KW_EQ72yU,30,/audioldm2/train/12908.wav,/tango/train/12908.wav,/q_anchor/train/12908.mp3
21288,An engine idles and hums then shuts off,/audiocaps/train/21288.mp3,82OMO1ArSkk,30,"/m/0dgw9r,/t/dd00041",/audiocaps/train/2733.mp3,046ueckSbw4,30,/audioldm2/train/21288.wav,/tango/train/21288.wav,/q_anchor/train/21288.mp3
4955,"A man speaks over whistling wind, followed by the whoosh of a stylized whip effect.",/audiocaps/train/4955.mp3,0ydpLEWbfiY,2,/t/dd00041,/audiocaps/train/33001.mp3,DyfyKow16WI,30,/audioldm2/train/4955.wav,/tango/train/4955.wav,/q_anchor/train/4955.mp3
55787,Two men talk followed by a beep a horn and an engine starting,/audiocaps/train/55787.mp3,SbdIKbq4qQk,0,"/m/0dgw9r,/t/dd00041",/audiocaps/train/13881.mp3,4dfUiPfo9jk,20,/audioldm/train/55787.wav,/tango2/train/55787.wav,/q_anchor/train/55787.mp3
78967,Horns honking followed by pigeons cooing and another horn honk,/audiocaps/train/78967.mp3,i0GKNTfKNNU,30,"/m/0jbk,/t/dd00123",/audiocaps/train/46251.mp3,MJ3Ho0eM9Zw,60,/audioldm/train/78967.wav,/tango2/train/78967.wav,/q_anchor/train/78967.mp3
92368,"A train horn sounds as a train approaches, and then a man talks nearby",/audiocaps/train/92368.mp3,ryTE7b5o4fE,270,/t/dd00041,/audiocaps/test/104400.mp3,IsUG5SKWNZA,30,/audioldm/train/92368.wav,/tango2/train/92368.wav,/q_anchor/train/92368.mp3
19848,A person speaks then a dog barks and the person talks again as someone yells in the background,/audiocaps/train/19848.mp3,7Kt3__DKEQc,30,"/m/0dgw9r,/m/0jbk",/audiocaps/test/508.mp3,-BUWGM7qeUM,10,/audioldm/train/19848.wav,/tango2/train/19848.wav,/q_anchor/train/19848.mp3
67417,Insects buzzing as a man speaks followed by a woman speaking then a man speaking,/audiocaps/train/67417.mp3,_d55cSiY4P0,470,/m/0jbk,/audiocaps/train/4242.mp3,0gIAKjbSWZA,10,/audioldm/train/67417.wav,/tango2/train/67417.wav,/q_anchor/train/67417.mp3
46507,Humming of an engine with splashes and people speaking followed by low whooshes,/audiocaps/train/46507.mp3,MTWqN54TVGM,15,/t/dd00041,/audiocaps/test/106344.mp3,JsoBpL86R5U,10,/audioldm/train/46507.wav,/tango2/train/46507.wav,/q_anchor/train/46507.mp3
52394,Pigeons coo followed by a man speaking,/audiocaps/train/52394.mp3,QIQ7v30_t9g,120,"/m/0dgw9r,/m/0jbk",/audiocaps/train/8133.mp3,2GeJwjxmi2U,30,/audioldm/train/52394.wav,/tango2/train/52394.wav,/q_anchor/train/52394.mp3
99580,A female voice is speaking beforehand when a child starts talking along with another adult,/audiocaps/train/99580.mp3,xUaCkvmxeVc,80,/m/0dgw9r,/audiocaps/test/105575.mp3,S0SQyFXbqF8,30,/audioldm/train/99580.wav,/tango2/train/99580.wav,/q_anchor/train/99580.mp3
66667,A dog barks with sounds of objects moving followed by speech from a woman,/audiocaps/train/66667.mp3,_79tS67JuDo,0,"/m/0dgw9r,/m/0jbk",/audiocaps/train/82236.mp3,kQ5M76VBYUY,13,/audioldm/train/66667.wav,/tango2/train/66667.wav,/q_anchor/train/66667.mp3
37472,A squeaky sawing motion on something metal followed by a man talking,/audiocaps/train/37472.mp3,GdS856RuQWA,420,"/t/dd00041,/t/dd00098",/audiocaps/test/105614.mp3,XamQAY_WXRY,140,/audioldm/train/37472.wav,/tango2/train/37472.wav,/q_anchor/train/37472.mp3
20367,Men talking followed by car passing,/audiocaps/train/20367.mp3,7_aoyow4GjM,20,"/m/0dgw9r,/t/dd00041",/audiocaps/test/102958.mp3,v59uHr-B1no,18,/audioldm/train/20367.wav,/tango2/train/20367.wav,/q_anchor/train/20367.mp3
72732,Bells chiming as a male voice yells then speaks normally,/audiocaps/train/72732.mp3,dUIEzmYQ6tQ,16,"/m/0dgw9r,/t/dd00041",/audiocaps/train/20670.mp3,7jIXs5JXp9E,30,/audioldm/train/72732.wav,/tango2/train/72732.wav,/q_anchor/train/72732.mp3
87228,A woman speaking then a man speaking and a small child speaking and laughing,/audiocaps/train/87228.mp3,o3tv0U_M_S4,140,"/m/0dgw9r,/t/dd00123",/audiocaps/test/106858.mp3,hzn_wGlzGpU,90,/audioldm/train/87228.wav,/tango2/train/87228.wav,/q_anchor/train/87228.mp3
43005,A woman speaks followed by ducks quacking,/audiocaps/train/43005.mp3,KAIGlJKh3m4,40,"/m/0dgw9r,/m/0jbk",/audiocaps/train/11887.mp3,3n4G4MbYRFE,500,/audioldm/train/43005.wav,/tango2/train/43005.wav,/q_anchor/train/43005.mp3
28149,A crowd rumbles nearby as a horse clip-clops in the distance and then vaults,/audiocaps/train/28149.mp3,BPnVPvOoxRo,30,"/m/0dgw9r,/m/0jbk",/audiocaps/train/87342.mp3,o9LThFGzqBg,30,/audioldm/train/28149.wav,/tango2/train/28149.wav,/q_anchor/train/28149.mp3
57661,Rustling followed by a toilet flushing,/audiocaps/train/57661.mp3,Tu0-doXRwUk,10,/t/dd00041,/audiocaps/train/66667.mp3,_79tS67JuDo,0,/audioldm/train/57661.wav,/tango2/train/57661.wav,/q_anchor/train/57661.mp3
27731,A male speaking followed by an infant crying,/audiocaps/train/27731.mp3,BC_xhyrWjBY,1,/m/0dgw9r,/audiocaps/train/17069.mp3,63QOaNji1QQ,30,/audioldm/train/27731.wav,/tango2/train/27731.wav,/q_anchor/train/27731.mp3
54518,Clicking followed by a gunshot and more clicking,/audiocaps/train/54518.mp3,RlWdmCzuw6E,120,/t/dd00041,/audiocaps/train/49129.mp3,O8dbR9bGjSE,30,/audioldm/train/54518.wav,/tango2/train/54518.wav,/q_anchor/train/54518.mp3
51172,A person gulping followed by glass breaking then a person belching,/audiocaps/train/51172.mp3,PU44ZcRoFRw,20,"/m/0dgw9r,/t/dd00098",/audiocaps/train/95653.mp3,uUdjYsYybi4,10,/audioldm/train/51172.wav,/tango2/train/51172.wav,/q_anchor/train/51172.mp3
73546,Clicking followed by rustling and a goat bleating,/audiocaps/train/73546.mp3,e32TpFigKfE,60,"/m/0dgw9r,/m/0jbk",/audiocaps/test/104984.mp3,a0yXS7PmVR0,30,/audioldm/train/73546.wav,/tango2/train/73546.wav,/q_anchor/train/73546.mp3
73480,An animal bleats followed by a man and woman speaking,/audiocaps/train/73480.mp3,e04Xeqk-moY,330,"/m/0dgw9r,/m/0jbk",/audiocaps/test/104683.mp3,tjCNwdOUiGc,120,/audioldm/train/73480.wav,/tango2/train/73480.wav,/q_anchor/train/73480.mp3
24938,A train horn sounds followed by the rumbling of a moving train and then another horn sounds,/audiocaps/train/24938.mp3,9tTmwEfBxlU,0,/t/dd00041,/audiocaps/train/10904.mp3,3OQtvY1_Q70,0,/audioldm/train/24938.wav,/tango2/train/24938.wav,/q_anchor/train/24938.mp3
3745,A loud long burp is followed by a laugh,/audiocaps/train/3745.mp3,0Ukop25AhEc,0,/m/0dgw9r,/audiocaps/test/104302.mp3,KJhGuhNHToA,30,/audioldm/train/3745.wav,/tango2/train/3745.wav,/q_anchor/train/3745.mp3
27993,Birds chirping is followed by a toilet flushing and a male voice,/audiocaps/train/27993.mp3,BKtgRtomE3k,200,/t/dd00041,/audiocaps/test/104072.mp3,IsUG5SKWNZA,30,/audioldm/train/27993.wav,/tango2/train/27993.wav,/q_anchor/train/27993.mp3
5684,Faint wind followed by running vehicle,/audiocaps/train/5684.mp3,1GZMDC2uu58,30,/t/dd00041,/audiocaps/train/61705.mp3,WgVp4p_LwLY,60,/audioldm/train/5684.wav,/tango2/train/5684.wav,/q_anchor/train/5684.mp3
8543,Female speaking followed by child speaking,/audiocaps/train/8543.mp3,2QXBc5C7Ut0,30,/m/0dgw9r,/audiocaps/test/105015.mp3,l5KdHAWwJCw,30,/audioldm/train/8543.wav,/tango2/train/8543.wav,/q_anchor/train/8543.mp3
35704,Bursts of vibrations of a sewing machine followed by a woman speaking,/audiocaps/train/35704.mp3,F_N2CUiBH_U,30,"/m/0dgw9r,/t/dd00041,/t/dd00123",/audiocaps/test/105694.mp3,pHNMcX-9FDs,40,/audioldm/train/35704.wav,/tango2/train/35704.wav,/q_anchor/train/35704.mp3
74761,A motorcycle engine revving then powering off followed by shuffling footsteps then a man talking and an electronic beep,/audiocaps/train/74761.mp3,eyjf1rNBDp0,160,"/m/0dgw9r,/t/dd00041,/t/dd00123",/audiocaps/test/104477.mp3,LP_DzNUkAKY,490,/audioldm/train/74761.wav,/tango2/train/74761.wav,/q_anchor/train/74761.mp3
6480,Bell ringing followed by silence,/audiocaps/train/6480.mp3,1aNr456ZqTc,30,/t/dd00041,/audiocaps/train/92648.mp3,sBBcmVuRw8o,13,/audioldm/train/6480.wav,/tango2/train/6480.wav,/q_anchor/train/6480.mp3
61237,A vehicle engine revving several times followed by a man talking,/audiocaps/train/61237.mp3,WMf1CSwZ9pQ,14,"/m/0dgw9r,/t/dd00041",/audiocaps/train/92213.mp3,rptuQvh02F8,90,/audioldm/train/61237.wav,/tango2/train/61237.wav,/q_anchor/train/61237.mp3
17127,A cat meows followed by the sounds of items clattering,/audiocaps/train/17127.mp3,64hkbU76XAk,30,/m/0jbk,/audiocaps/test/106237.mp3,rvDcg9DoNKA,380,/audioldm/train/17127.wav,/tango2/train/17127.wav,/q_anchor/train/17127.mp3
9582,A flowing stream then a man speaks,/audiocaps/train/9582.mp3,2rKdV9FiEJs,30,"/m/0dgw9r,/m/059j3w",/audiocaps/train/12164.mp3,3u5k5Zg6ujI,10,/audioldm/train/9582.wav,/tango2/train/9582.wav,/q_anchor/train/9582.mp3
91479,A frog croaks then smaller frogs croak followed by music playing with some faint banging,/audiocaps/train/91479.mp3,rIRx-XE6ajQ,30,/m/0jbk,/audiocaps/train/57599.mp3,TrWLam1ckCo,10,/audioldm/train/91479.wav,/tango2/train/91479.wav,/q_anchor/train/91479.mp3
17306,Wind noise followed by flowing water,/audiocaps/train/17306.mp3,69FY7_mep44,6,/m/059j3w,/audiocaps/train/20926.mp3,7rO7qPp0ps4,30,/audioldm/train/17306.wav,/tango2/train/17306.wav,/q_anchor/train/17306.mp3
21333,A sewing machine clicks then is used lightly,/audiocaps/train/21333.mp3,83lprz3GLws,50,"/m/0dgw9r,/t/dd00041",/audiocaps/train/67949.mp3,a1cWI4bogUU,30,/audioldm/train/21333.wav,/tango2/train/21333.wav,/q_anchor/train/21333.mp3
55901,Vibration occurs then an engine accelerates,/audiocaps/train/55901.mp3,Sgs2NaGCLMk,30,"/m/0dgw9r,/t/dd00041",/audiocaps/test/106792.mp3,7P0N61TVOxE,150,/audioldm/train/55901.wav,/tango2/train/55901.wav,/q_anchor/train/55901.mp3
16974,Women screaming excitedly after a man speaks on the microphone,/audiocaps/train/16974.mp3,602ZOCFuzgg,30,/m/0dgw9r,/audiocaps/test/105870.mp3,Fc9pG54DDJM,30,/audioldm/train/16974.wav,/tango2/train/16974.wav,/q_anchor/train/16974.mp3
34501,A man talking followed by a woman talking and a bell ringing,/audiocaps/train/34501.mp3,Eov80dR62lo,0,"/m/0dgw9r,/m/04rlf",/audiocaps/test/106939.mp3,G0IsabU5hn4,3,/audioldm/train/34501.wav,/tango2/train/34501.wav,/q_anchor/train/34501.mp3
2672,Wood sander with man speaking after,/audiocaps/train/2672.mp3,02nCTVWM384,330,"/m/0dgw9r,/t/dd00041",/audiocaps/test/107271.mp3,SGaIvgwwWSE,30,/audioldm/train/2672.wav,/tango2/train/2672.wav,/q_anchor/train/2672.mp3
7132,A large motor vehicle engine is running close by and then fades somewhat,/audiocaps/train/7132.mp3,1rg3mes-XJE,30,/t/dd00041,/audiocaps/train/18039.mp3,6VJWBMh416c,30,/audioldm/train/7132.wav,/tango2/train/7132.wav,/q_anchor/train/7132.mp3
10714,People talk softly then birds begin to chirp,/audiocaps/train/10714.mp3,3JT0hwWyKu8,150,"/m/0dgw9r,/m/0jbk",/audiocaps/test/106479.mp3,elztUCeNQvQ,10,/audioldm/train/10714.wav,/tango2/train/10714.wav,/q_anchor/train/10714.mp3
1918,Male speaks then opens screen door and dog makes whining sound,/audiocaps/train/1918.mp3,-jpL4gpmAlg,12,"/m/0dgw9r,/m/0jbk,/t/dd00041",/audiocaps/train/39398.mp3,Hr_3fuLu82Q,30,/audioldm/train/1918.wav,/tango2/train/1918.wav,/q_anchor/train/1918.mp3
72750,Wind blows followed by leaves being stepped on,/audiocaps/train/72750.mp3,dVNAHdaTDXo,120,/m/059j3w,/audiocaps/train/5639.mp3,1Fc9WqEgTe4,30,/audioldm/train/72750.wav,/tango2/train/72750.wav,/q_anchor/train/72750.mp3
64289,Several men talk a duck quacks followed by a gun being fires several times,/audiocaps/train/64289.mp3,YTJ8HdLqS1A,310,"/m/0dgw9r,/m/0jbk",/audiocaps/test/23160.mp3,8ycflE3dIHw,160,/audioldm/train/64289.wav,/tango2/train/64289.wav,/q_anchor/train/64289.mp3
16902,A man speaking followed by vibrations of a sewing machine,/audiocaps/train/16902.mp3,5ywVBnSHw18,170,"/m/0dgw9r,/t/dd00041,/t/dd00123",/audiocaps/train/68739.mp3,aaHoaSVTevI,300,/audioldm/train/16902.wav,/tango2/train/16902.wav,/q_anchor/train/16902.mp3
95866,A small motor idles followed by several revs of the engine,/audiocaps/train/95866.mp3,uet1NIlTkDk,80,"/t/dd00041,/t/dd00123",/audiocaps/train/27076.mp3,ArpqRWhjcR4,30,/audioldm/train/95866.wav,/tango2/train/95866.wav,/q_anchor/train/95866.mp3
78146,A ambulance blares in the distance followed by a woman and young child speaking and a car honking,/audiocaps/train/78146.mp3,hQ9_CbLG5AY,280,/t/dd00041,/audiocaps/test/107013.mp3,1nUOGZgSzZo,30,/audioldm/train/78146.wav,/tango2/train/78146.wav,/q_anchor/train/78146.mp3
81789,"Food is frying, something is hit and then a lady and man talk",/audiocaps/train/81789.mp3,k5WYpO7VrDg,330,/t/dd00041,/audiocaps/test/102995.mp3,096oTVzc5Gs,30,/audioldm/train/81789.wav,/tango2/train/81789.wav,/q_anchor/train/81789.mp3
28802,A gurgling then loud engine revving sound,/audiocaps/train/28802.mp3,BiyuhUXM9JA,2,/t/dd00041,/audiocaps/train/4166.mp3,0eTnDw0z8MQ,170,/audioldm/train/28802.wav,/tango2/train/28802.wav,/q_anchor/train/28802.mp3
34712,A quick bang followed by humming as a car accelerates,/audiocaps/train/34712.mp3,Ew-eaTYDvSY,80,/t/dd00041,/audiocaps/train/12422.mp3,409Iny_1kjU,19,/audioldm/train/34712.wav,/tango2/train/34712.wav,/q_anchor/train/34712.mp3
91230,"A motorcycle revs several times nearby, and then idles",/audiocaps/train/91230.mp3,r6fO4hklwPw,40,/t/dd00041,/audiocaps/test/105679.mp3,LWng-4PDzPM,320,/audioldm/train/91230.wav,/tango2/train/91230.wav,/q_anchor/train/91230.mp3
101065,A man sneezes then speaks,/audiocaps/train/101065.mp3,yfmuSGY5EQs,200,/m/0dgw9r,/audiocaps/train/23851.mp3,9J0-Pz6nuuI,20,/audioldm/train/101065.wav,/tango2/train/101065.wav,/q_anchor/train/101065.mp3
101038,A helicopter flying followed by wind blowing heavily into a microphone,/audiocaps/train/101038.mp3,yeMoqh7b7IY,30,/t/dd00041,/audiocaps/test/104224.mp3,9z8XIRyUq9Q,30,/audioldm/train/101038.wav,/tango2/train/101038.wav,/q_anchor/train/101038.mp3
18729,Birds chirping followed by a man snoring and an alarm clock ringing,/audiocaps/train/18729.mp3,6oTaARyGHi4,0,/m/0jbk,/audiocaps/train/57599.mp3,TrWLam1ckCo,10,/audioldm/train/18729.wav,/tango2/train/18729.wav,/q_anchor/train/18729.mp3
16631,"A motor revs up and down, then a male voice speaks",/audiocaps/train/16631.mp3,5qW9qSNO0yU,17,"/m/0dgw9r,/t/dd00041",/audiocaps/train/22639.mp3,8hoDbYhsbHo,30,/audioldm/train/16631.wav,/tango2/train/16631.wav,/q_anchor/train/16631.mp3
98668,"Wood falls down, and then a drill screws into a board",/audiocaps/train/98668.mp3,wnAVG3uRAzU,260,/t/dd00041,/audiocaps/test/104175.mp3,niwgMbB6tpQ,10,/audioldm/train/98668.wav,/tango2/train/98668.wav,/q_anchor/train/98668.mp3
57828,A motor vibrates and then revs up and down,/audiocaps/train/57828.mp3,U089D2Ble_I,3,/t/dd00123,/audiocaps/test/18912.mp3,6ukYSXzfEgQ,20,/audioldm/train/57828.wav,/tango2/train/57828.wav,/q_anchor/train/57828.mp3
92846,A man speaks followed by some clicking and a door opening and shutting,/audiocaps/train/92846.mp3,sL7oQIm9qTY,10,/t/dd00041,/audiocaps/train/98877.mp3,wxT_7_68-Ic,50,/audioldm/train/92846.wav,/tango2/train/92846.wav,/q_anchor/train/92846.mp3
33251,A sheep close by baas and then other sheep join in with people talking and coughing in the background softly,/audiocaps/train/33251.mp3,E6QzPBSK3Cg,10,"/m/0dgw9r,/m/0jbk",/audiocaps/test/105348.mp3,yLu4b01t53k,240,/audioldm/train/33251.wav,/tango2/train/33251.wav,/q_anchor/train/33251.mp3
17104,An eruption followed by a burp,/audiocaps/train/17104.mp3,64CDu_Mjf1s,0,/m/0dgw9r,/audiocaps/test/3518.mp3,0On6-JiVwRs,100,/audioldm/train/17104.wav,/tango2/train/17104.wav,/q_anchor/train/17104.mp3
10897,A rattling noise followed by a toilet flushing,/audiocaps/train/10897.mp3,3OBX7R7QzgY,20,"/m/059j3w,/t/dd00041",/audiocaps/test/105286.mp3,HkbCUN4V3TU,20,/audioldm/train/10897.wav,/tango2/train/10897.wav,/q_anchor/train/10897.mp3
10580,"A crow is cawing, birds are chirping, a group of people are talking, then birds are tweeting and singing",/audiocaps/train/10580.mp3,3Fluns8nl3Y,60,/m/0jbk,/audiocaps/test/105813.mp3,oNHCc_izsDE,10,/audioldm/train/10580.wav,/tango2/train/10580.wav,/q_anchor/train/10580.mp3
7650,A loud high pitched clanking followed by a woman speaking,/audiocaps/train/7650.mp3,23pAYyzCnU8,520,"/m/0dgw9r,/t/dd00041",/audiocaps/test/5548.mp3,1DKLyH3FixM,100,/audioldm/train/7650.wav,/tango2/train/7650.wav,/q_anchor/train/7650.mp3
2878,A toy plane making a loud engine noise before moving into the distance,/audiocaps/train/2878.mp3,08d1Xw1ttyA,30,/t/dd00041,/audiocaps/test/104724.mp3,dJYO3RbBabE,0,/audioldm/train/2878.wav,/tango2/train/2878.wav,/q_anchor/train/2878.mp3
49974,A power tool sanding an object then running idle,/audiocaps/train/49974.mp3,OibKQ0iANaQ,170,/t/dd00041,/audiocaps/test/107325.mp3,dmUOSyPXkUw,200,/audioldm/train/49974.wav,/tango2/train/49974.wav,/q_anchor/train/49974.mp3
98338,A young boy sighing several times before sneezing then sniffling,/audiocaps/train/98338.mp3,wY4PvQrZfkk,200,/m/0dgw9r,/audiocaps/train/22348.mp3,8_CB_4UTfU8,14,/audioldm/train/98338.wav,/tango2/train/98338.wav,/q_anchor/train/98338.mp3
21156,People are communicating with one another followed by a goat making bah noises,/audiocaps/train/21156.mp3,7yv4dLadS-g,60,"/m/0dgw9r,/m/0jbk",/audiocaps/test/105233.mp3,3xDZ-kdGE3o,10,/audioldm/train/21156.wav,/tango2/train/21156.wav,/q_anchor/train/21156.mp3
9309,"A shuffling, clanking noise followed by a man's voice, a clinking chain, a whistle, and the quick pattering of feet",/audiocaps/train/9309.mp3,2je7kEOqTuE,29,"/m/0dgw9r,/m/0jbk",/audiocaps/train/19703.mp3,7GTjXI4xTG8,190,/audioldm/train/9309.wav,/tango2/train/9309.wav,/q_anchor/train/9309.mp3
80318,"A man talks nearby loudly, followed by a machine beeping, after which a person talks and a machine beeps",/audiocaps/train/80318.mp3,j-CMLrAwlco,10,/t/dd00098,/audiocaps/test/103772.mp3,ajheseWZmmU,70,/audioldm/train/80318.wav,/tango2/train/80318.wav,/q_anchor/train/80318.mp3
12552,Water trickles then sprays,/audiocaps/train/12552.mp3,447WrcasOLc,10,"/m/0dgw9r,/m/059j3w,/t/dd00041",/audiocaps/test/106116.mp3,Axd__X2rixk,30,/audioldm/train/12552.wav,/tango2/train/12552.wav,/q_anchor/train/12552.mp3
